temperature,rainfall,humidity,pressure,today_raining,tomorrow_raining
25.0,0.35,42.7,1027.4,0,1
12.6,3.22,85.5,1017.5,1,0
28.9,0.81,36.3,1039.1,1,0
31.7,0.68,76.6,1008.1,1,1
20.2,2.89,76.4,1009.1,1,0
34.3,5.44,40.5,1016.5,1,1
11.7,4.93,99.7,1020.0,1,1
13.0,0.3,64.6,1016.4,1,0
26.1,1.4,73.1,993.7,1,1
25.2,0.19,29.5,1017.7,0,0
19.3,6.49,100.0,1007.4,1,1
31.5,0.48,35.5,1004.3,0,0
29.2,0.44,80.5,1013.5,1,1
31.9,4.39,40.1,998.6,1,1
24.0,6.87,47.6,996.0,0,1
29.8,2.39,75.8,973.8,1,1
21.4,0.26,80.6,1039.2,0,0
41.4,1.33,34.6,1021.3,1,1
18.5,3.39,81.8,1011.2,1,0
41.8,1.7,80.9,1003.0,0,0
25.3,0.28,41.2,969.9,1,0
14.0,0.38,92.0,1002.1,0,0
35.9,3.99,30.9,1023.7,0,0
26.0,1.5,47.5,1027.1,0,1
31.8,2.45,69.6,1022.6,0,0
34.8,0.93,42.9,1015.4,1,1
27.7,1.52,65.3,1032.6,1,1
20.3,7.55,64.8,1008.1,1,1
32.8,0.8,56.3,1029.3,0,0
25.0,2.25,76.6,1007.2,1,1
30.5,0.38,55.4,999.8,0,0
7.8,0.26,64.6,997.9,0,1
28.6,3.06,82.9,997.0,0,0
19.9,3.72,75.8,1022.9,0,0
38.2,2.21,75.7,1001.9,0,0
30.0,0.34,37.0,997.5,1,1
26.9,0.55,70.5,1023.7,0,0
28.9,4.84,42.4,1017.9,0,0
17.0,0.68,34.4,1027.4,0,0
38.0,3.42,58.6,1020.7,0,1
40.9,0.67,41.9,1001.7,0,1
28.1,5.61,75.8,1014.1,0,1
37.7,4.92,76.3,1014.9,0,1
20.4,0.09,21.9,999.2,0,0
18.6,2.94,43.4,996.4,1,1
25.3,0.37,30.8,1002.8,0,1
28.5,0.48,50.7,1043.5,0,0
21.8,1.23,69.1,1006.8,0,0
29.3,1.72,55.2,1031.5,0,0
27.5,0.79,48.2,1006.0,0,0
17.0,1.71,86.0,1026.3,0,0
29.2,0.37,13.9,1026.5,0,0
31.9,0.05,84.7,1027.3,0,1
26.4,1.69,49.1,1018.8,1,0
34.2,1.46,58.4,1033.7,0,0
15.3,2.34,49.5,1018.7,1,1
28.7,2.1,90.9,1038.7,1,0
15.6,4.56,35.4,988.7,0,0
16.1,1.23,60.2,1018.2,1,0
20.0,0.02,70.5,1017.2,0,0
17.5,1.99,27.8,999.0,0,0
20.6,2.25,41.6,1021.7,0,0
23.3,1.47,57.0,990.6,0,1
31.7,2.34,42.3,1003.2,1,1
22.4,0.78,43.7,983.0,0,0
12.3,0.32,53.0,1036.4,0,0
34.1,2.18,73.0,1009.5,1,1
18.3,0.56,53.1,1045.5,0,0
24.5,1.22,81.6,1025.0,1,1
28.6,1.35,40.0,1019.7,1,0
26.6,1.3,35.0,1004.2,0,1
33.8,1.82,98.5,997.3,1,1
28.8,0.06,46.8,1020.8,0,0
18.1,9.15,33.8,1011.9,1,1
42.4,2.52,25.2,992.9,0,1
26.6,1.11,81.5,990.2,0,0
23.8,0.42,53.2,998.6,0,0
32.7,0.17,54.9,1040.3,0,0
27.0,2.23,56.8,1046.2,1,1
28.2,0.76,80.3,1016.1,0,0
44.9,0.52,56.4,1015.2,0,0
22.8,0.96,100.0,1008.0,0,0
22.5,1.8,62.7,999.0,0,1
25.9,2.23,81.2,1033.6,0,0
33.6,2.07,76.1,1041.1,0,0
12.9,3.98,59.3,999.6,1,1
9.3,0.49,48.3,1011.8,1,1
20.3,2.03,66.6,1006.3,0,1
11.9,0.21,70.2,1006.7,1,1
21.6,1.59,48.5,1030.8,0,0
29.0,1.75,63.3,993.3,0,0
17.9,0.49,84.7,1020.0,0,0
13.6,0.99,100.0,1023.9,1,1
25.6,3.51,77.1,1010.9,0,0
31.9,0.32,97.3,1026.4,1,0
11.4,1.14,47.4,1015.2,1,1
31.6,5.4,74.0,1031.3,1,1
31.5,1.4,86.8,990.2,0,1
32.6,2.58,42.1,1007.8,0,0
34.7,3.51,50.3,1011.9,0,0
42.6,0.46,94.8,972.9,1,1
22.2,0.49,40.5,996.7,1,1
25.9,2.84,33.2,1000.8,1,1
21.7,2.8,90.6,1027.2,1,1
25.0,0.12,83.9,1002.4,0,1
37.3,0.78,68.6,1000.7,0,1
14.2,1.02,59.1,1025.3,0,0
18.1,3.53,51.2,988.7,0,1
36.0,1.1,65.6,981.9,0,0
33.2,5.21,91.6,1007.6,1,0
22.1,11.37,64.8,991.3,1,1
31.8,3.03,100.0,991.9,0,1
27.7,2.2,42.0,1021.6,0,1
37.0,0.99,59.6,1026.1,0,0
25.6,0.14,52.5,1024.8,0,1
33.2,1.7,38.3,1029.6,0,1
46.1,0.9,56.9,1031.6,1,1
29.8,0.86,68.3,981.1,1,1
25.4,2.33,70.5,1019.8,1,1
30.8,1.25,100.0,1005.1,1,1
22.1,2.79,69.3,1001.8,1,1
44.1,1.02,83.0,1021.4,0,0
26.4,0.33,61.3,987.0,1,1
22.8,1.24,93.6,986.7,1,1
18.3,6.03,100.0,1022.5,1,0
33.8,3.23,70.6,1020.3,1,1
31.9,0.46,40.1,1015.1,0,0
21.0,0.99,49.0,999.8,0,0
29.6,5.26,65.6,1024.2,0,1
12.9,0.26,69.1,1023.2,0,0
26.5,0.59,74.0,1014.3,1,0
28.6,0.61,69.2,995.3,1,0
38.7,1.69,60.1,1006.6,1,0
18.8,1.06,47.3,1025.6,0,0
14.8,0.17,68.0,1032.9,1,1
17.8,1.98,97.1,1008.1,1,0
14.3,0.21,80.4,1009.3,0,0
35.7,1.86,70.7,1010.6,1,1
37.4,1.41,80.6,1017.1,0,0
27.6,1.36,52.6,1004.3,1,1
34.8,0.14,49.8,969.6,0,1
26.1,2.04,45.0,1030.9,0,0
24.2,1.13,57.5,1039.9,0,0
22.3,1.06,51.6,1003.8,1,0
22.5,1.81,84.2,997.0,0,1
12.6,1.86,50.5,1010.9,0,1
27.1,0.03,43.9,1010.2,0,1
24.7,0.27,98.9,1027.9,1,0
31.0,0.54,51.0,1013.8,0,0
25.7,2.27,63.1,1001.1,1,1
23.7,1.72,69.0,993.2,1,1
18.0,2.83,37.3,1026.0,1,1
25.6,2.7,84.7,1022.0,0,0
30.9,3.84,72.7,1028.9,1,1
15.9,0.95,91.2,998.5,1,1
25.7,0.85,46.4,1040.6,0,0
26.9,3.56,62.0,986.8,1,1
19.3,0.54,60.8,1023.6,1,0
20.3,1.24,65.3,984.4,0,0
26.8,0.43,30.9,1001.1,0,1
15.9,4.9,62.2,1036.4,1,1
27.8,1.05,31.5,1025.5,1,1
17.8,0.48,67.2,1004.8,1,0
33.5,2.36,17.4,1005.2,0,0
43.7,0.56,23.0,1014.5,1,1
18.1,5.75,76.4,1020.7,1,1
29.3,0.92,49.1,1031.8,0,0
19.2,2.19,40.2,1006.2,0,0
33.3,0.85,85.4,988.8,1,0
14.9,3.29,66.6,1015.4,1,1
28.8,4.54,77.4,1006.1,0,1
18.0,3.1,56.7,993.5,1,0
23.3,3.77,100.0,1017.5,1,0
16.8,0.21,47.9,1009.8,0,1
31.6,5.16,94.9,1017.6,0,1
18.3,1.96,58.8,999.6,1,0
29.4,4.07,26.9,1020.3,0,0
22.2,2.31,69.7,993.2,0,1
24.1,0.45,66.3,1000.6,0,1
26.2,1.88,39.0,1009.4,0,0
18.9,0.19,41.6,1039.1,0,0
26.7,2.38,59.5,1024.8,0,0
37.2,1.05,67.0,1029.2,1,1
18.8,0.33,10.6,1034.3,0,0
34.4,7.75,81.1,1067.0,0,0
37.0,4.63,50.1,1013.6,1,0
18.5,4.48,33.4,1034.3,0,0
13.4,3.11,78.8,1028.2,0,1
27.4,2.36,59.5,1027.9,0,0
20.6,2.13,84.3,1039.6,0,0
39.9,0.22,68.8,1006.7,0,0
25.3,4.62,60.0,1005.5,1,1
18.6,4.26,56.9,1017.8,1,0
15.8,2.76,69.7,1010.3,0,0
33.7,5.24,51.7,1017.8,1,1
20.4,1.61,42.9,1036.4,0,0
25.4,1.19,72.2,1005.8,0,1
32.6,6.88,57.1,1008.4,0,0
21.1,1.25,60.7,1015.6,0,0
24.6,2.05,81.8,1009.6,1,0
24.9,0.93,57.7,984.3,0,0
30.5,2.02,60.3,1004.3,0,1
29.7,2.55,48.0,1023.3,0,0
23.2,1.96,68.6,1034.6,0,0
25.5,1.45,67.0,995.7,1,0
22.0,0.71,78.0,995.6,0,1
13.2,2.06,48.4,1013.5,0,0
27.1,4.78,50.8,981.9,1,1
40.1,0.01,75.8,1006.3,0,0
17.9,0.29,65.0,987.0,0,1
18.8,0.26,41.9,1033.5,0,0
18.0,5.13,86.1,1001.5,1,1
30.8,2.17,26.0,1037.8,0,1
28.6,6.06,75.7,1029.7,1,1
23.7,1.75,34.7,1003.3,0,1
17.7,1.24,97.7,996.9,0,1
25.7,3.14,29.1,1010.1,1,0
12.5,0.35,83.0,1011.4,1,0
26.1,0.96,58.4,1018.2,1,1
32.0,1.26,52.7,1001.4,0,0
15.0,0.71,63.7,1024.2,1,0
12.7,0.93,72.6,1017.0,0,0
37.6,0.16,41.9,1007.9,0,0
20.1,0.44,43.7,1002.3,0,0
34.1,0.82,73.0,1010.2,0,0
23.8,3.18,25.9,1000.7,0,0
23.7,0.4,48.3,1013.9,0,0
28.5,0.85,100.0,1014.3,1,1
17.9,0.13,40.6,1016.9,1,1
26.1,1.63,83.0,1039.5,1,1
21.9,1.89,48.3,1011.0,1,1
14.4,4.01,70.2,1028.1,1,1
27.7,3.42,73.1,1016.4,0,0
22.9,0.67,82.6,1009.4,1,1
23.7,0.29,56.0,1011.2,1,1
15.3,0.34,99.8,1012.1,0,0
37.7,6.95,48.2,1017.2,1,1
32.0,2.24,64.7,998.6,0,1
32.7,0.09,64.9,991.0,1,0
22.6,0.29,37.6,1022.8,0,0
11.2,1.33,54.3,1026.5,0,1
40.6,0.47,63.2,1024.2,0,0
24.5,3.26,51.4,1015.3,0,1
19.0,1.7,100.0,1024.5,0,1
28.3,1.9,43.2,1023.7,0,0
34.3,1.24,83.6,1024.8,0,1
24.8,0.59,77.1,1000.1,1,1
35.2,1.78,59.7,996.5,0,0
33.7,2.52,42.7,1007.2,1,1
16.4,0.93,44.6,1012.7,0,0
19.6,1.41,49.6,1009.4,0,1
32.7,3.66,24.3,984.8,0,0
3.3,0.32,39.9,1038.8,0,0
23.8,1.58,30.4,1008.9,0,0
13.6,0.86,86.9,1015.6,1,1
21.2,2.43,72.4,1031.7,0,0
22.6,0.04,75.7,977.8,0,0
22.1,2.22,71.8,1005.3,1,1
20.6,0.22,63.3,1007.2,0,0
16.2,0.13,89.2,1008.0,1,1
43.3,2.58,47.8,1010.4,1,1
39.9,2.05,62.1,1034.7,0,1
15.7,4.51,74.9,1023.1,1,1
37.7,1.47,33.6,1027.4,1,1
21.8,1.51,100.0,1013.7,1,1
26.0,2.46,60.6,992.0,0,1
24.5,0.78,62.8,981.8,1,1
19.7,0.08,85.1,990.1,0,1
32.9,0.52,78.3,1018.4,1,0
26.0,0.54,60.8,1013.5,0,0
21.2,0.82,62.6,1009.8,1,1
14.6,5.75,29.9,1007.5,0,0
17.9,3.27,48.9,1043.2,0,0
11.9,5.5,70.3,1000.7,0,1
25.1,13.16,68.9,1026.9,1,1
15.4,1.14,84.4,1013.0,0,0
22.9,0.52,57.6,1012.1,1,0
36.0,1.64,32.3,1030.6,0,1
34.6,4.26,81.1,1034.9,1,1
24.7,1.25,88.7,1009.4,1,1
24.3,1.41,78.0,1025.0,1,0
40.0,0.29,56.7,1018.5,0,0
29.2,1.09,80.9,1013.1,1,0
22.4,0.98,100.0,1016.1,1,1
13.6,0.87,62.3,1002.7,1,0
28.2,4.37,33.8,1008.4,0,1
31.6,0.12,48.3,1004.3,0,0
19.9,7.16,72.5,1026.5,1,1
27.3,0.02,27.9,1011.6,0,0
22.1,5.82,63.4,993.5,1,1
23.5,1.59,67.6,1002.1,0,1
5.1,2.42,90.7,965.0,0,1
23.2,0.41,86.2,1005.6,0,1
32.8,2.12,77.3,1013.6,1,0
19.9,4.27,16.7,1011.0,0,0
25.4,0.3,78.4,1042.7,1,0
19.0,0.27,74.1,1021.6,1,1
27.9,0.72,65.1,1021.0,1,1
23.3,0.35,25.4,988.4,0,1
17.5,0.23,44.5,1007.5,0,0
35.7,2.27,36.7,1005.7,0,0
32.4,0.48,19.7,1001.2,0,1
20.2,2.2,59.9,1001.0,1,1
29.0,3.96,44.0,985.9,0,1
29.3,2.11,100.0,993.9,1,1
30.1,0.25,56.6,1026.1,0,0
11.4,1.7,85.9,1010.9,1,0
33.1,1.0,28.6,1005.4,0,1
20.4,0.84,49.4,1012.9,1,0
22.1,0.77,61.9,1030.5,0,0
46.1,5.3,41.8,1013.1,1,1
27.4,2.71,51.6,1021.1,1,1
21.9,0.29,55.6,1000.3,0,0
7.4,1.29,55.3,1003.7,1,1
36.1,0.77,97.1,1018.3,0,1
14.2,7.63,67.6,1041.4,1,1
17.0,7.64,69.6,1034.4,1,0
22.3,0.77,70.8,1021.7,1,1
36.3,0.87,72.3,1015.3,1,1
31.2,1.83,58.3,1034.0,1,0
23.7,1.31,53.6,1024.9,0,1
27.5,0.48,63.3,978.6,0,0
20.2,2.16,83.1,997.2,1,1
26.1,0.81,82.5,1018.1,1,1
25.6,2.12,55.2,986.2,1,1
32.8,0.97,75.4,999.5,0,1
32.7,2.41,56.1,1002.5,1,0
29.0,2.2,60.7,1009.2,0,0
22.1,1.42,50.5,1008.7,1,1
30.9,2.44,56.4,1008.7,0,0
24.3,1.24,86.8,1025.4,1,0
16.3,0.25,61.8,1009.0,0,0
21.8,0.4,62.7,1007.2,0,1
25.7,0.56,31.1,992.8,0,1
32.3,0.13,53.8,1028.4,1,0
23.5,2.49,55.2,1002.9,1,0
15.3,0.92,43.4,996.7,0,0
25.5,0.2,60.4,1016.2,1,1
25.9,3.43,51.4,1001.5,1,1
26.5,2.3,61.6,1005.1,1,0
32.4,1.2,62.4,1016.9,0,0
33.2,0.57,40.9,1008.1,0,1
20.2,0.33,52.0,1047.7,0,0
20.1,1.23,61.5,1011.9,0,0
16.7,4.33,83.7,1022.3,0,1
30.6,0.42,65.1,983.9,0,1
36.6,1.68,46.8,1000.1,0,0
22.5,6.52,68.0,996.7,1,1
23.1,2.03,94.2,998.7,1,1
36.7,1.16,78.3,1019.2,1,1
29.0,2.52,71.0,1028.5,1,0
28.5,3.48,74.5,1018.2,1,1
15.5,1.79,88.8,1009.6,0,0
30.4,4.11,81.5,1003.5,1,1
17.6,1.45,71.3,1029.7,1,1
15.9,3.54,81.4,1044.1,1,1
22.2,6.07,38.4,1015.0,0,0
20.3,1.39,30.0,1027.1,1,0
23.2,1.86,63.1,1018.2,1,0
13.5,1.88,61.4,1024.3,0,0
32.7,3.04,49.1,995.5,1,1
34.0,3.46,76.5,1005.7,0,1
9.4,0.06,22.7,1018.9,0,0
32.8,2.64,49.3,1031.2,0,0
18.5,3.06,50.3,1000.7,0,1
31.9,2.41,27.3,982.5,1,1
24.5,2.5,89.9,1005.5,0,0
25.2,0.08,32.8,1028.2,0,0
23.5,1.17,48.2,989.2,0,0
34.7,3.41,78.2,995.3,0,1
15.1,5.44,72.9,1015.3,1,1
29.9,0.52,37.8,1011.3,0,0
33.8,1.73,73.6,1021.9,0,0
30.7,3.26,65.8,994.6,1,1
43.6,2.79,100.0,1008.1,0,0
20.8,1.93,68.1,1030.9,0,0
32.7,0.04,57.2,995.1,0,0
24.2,2.57,42.9,1035.2,1,0
34.9,2.97,45.1,997.0,0,0
24.9,2.57,43.5,1025.7,0,1
21.9,2.9,87.4,1007.4,1,1
35.4,1.13,60.4,995.8,0,0
21.1,10.15,71.3,1005.5,1,1
13.7,2.95,90.3,1021.2,1,0
20.9,1.73,12.8,1012.9,1,0
30.0,5.44,85.6,1029.8,1,1
36.1,4.78,61.1,1034.5,1,1
25.9,3.37,68.7,995.3,1,1
35.5,1.66,43.4,994.2,1,0
14.1,1.5,44.9,993.4,0,0
21.5,0.8,69.8,999.5,0,0
22.7,0.58,100.0,1029.6,0,0
24.1,1.44,80.1,1021.4,0,0
25.7,1.72,85.3,1004.8,1,1
30.5,0.56,56.2,1012.8,0,0
21.4,5.12,48.0,1034.1,1,0
26.1,1.63,44.4,1041.6,1,0
24.6,1.5,50.2,1016.9,0,0
17.6,1.14,18.9,973.1,0,1
24.1,0.12,45.5,1017.5,0,0
23.9,4.28,48.8,1027.0,1,1
23.7,0.76,56.5,1016.4,0,1
25.3,2.06,62.6,1023.9,0,1
25.6,1.87,67.2,1018.4,1,1
21.5,1.76,59.7,994.5,0,1
35.2,1.49,48.4,999.7,0,0
15.6,0.4,20.7,1008.2,1,1
19.2,0.66,48.5,1029.0,1,0
47.2,1.49,40.6,1001.5,0,0
16.7,3.12,69.3,1019.8,0,0
14.2,1.13,78.2,1017.6,1,0
30.9,0.46,78.8,1036.8,0,0
8.4,0.18,75.1,1012.4,1,0
23.1,2.18,57.3,986.7,1,0
42.2,1.1,49.6,1022.7,1,0
12.6,0.27,45.1,1045.1,0,0
9.1,2.24,29.9,1023.7,0,0
13.0,0.47,79.8,1001.2,0,0
32.2,1.42,56.5,996.8,0,1
34.0,0.73,35.1,998.7,0,0
20.9,5.37,43.5,1043.0,0,1
30.5,0.52,42.7,1008.1,0,0
36.1,1.09,60.9,1003.1,0,1
39.3,6.41,81.3,1010.6,1,0
23.0,0.77,53.0,1008.2,0,0
6.6,2.07,14.9,1036.5,0,0
18.4,0.76,56.2,997.8,0,0
21.6,0.23,56.9,1030.7,0,0
22.9,1.98,55.5,1014.8,1,1
23.5,4.95,47.5,1031.1,1,1
34.0,1.21,64.3,1036.7,1,1
35.2,1.97,61.3,1014.3,1,0
23.6,1.88,59.5,1008.3,0,0
33.8,1.07,68.3,1014.0,0,1
27.9,1.91,51.4,1011.6,0,0
25.5,0.6,50.3,988.1,0,1
32.3,0.95,87.6,1036.3,0,0
25.6,1.17,71.2,1016.7,1,0
41.5,3.99,76.5,995.6,1,1
13.5,0.86,84.5,982.0,1,1
20.9,2.02,70.5,978.1,1,1
24.0,0.48,78.6,1024.6,0,0
28.5,0.58,28.4,1003.7,0,0
35.1,2.09,64.1,1006.2,0,1
24.8,2.87,56.3,1020.3,0,0
13.6,1.24,93.6,1005.3,1,1
31.7,0.82,78.6,1021.2,1,0
31.0,4.82,47.4,1014.4,0,1
9.5,0.29,67.5,1011.7,0,0
25.0,2.55,63.4,989.4,1,1
12.3,2.34,69.1,1000.7,0,0
19.7,2.34,39.6,1022.0,0,0
17.8,5.48,67.2,1002.8,1,1
31.5,2.61,55.4,1031.1,0,0
25.9,0.72,65.6,1048.2,1,1
14.7,0.87,45.5,1022.8,1,1
32.0,0.99,48.3,1035.4,0,0
13.5,0.06,83.5,1023.8,0,0
27.6,4.9,39.0,1005.0,0,0
18.5,0.15,40.4,1016.0,0,0
22.1,2.41,59.0,1043.2,1,0
29.0,2.62,44.6,1005.1,0,1
29.2,3.71,42.3,997.4,0,1
35.7,1.61,62.1,996.0,1,0
24.3,2.58,29.9,1009.7,0,0
27.5,0.72,39.8,997.9,0,0
21.5,2.74,100.0,1038.1,0,1
26.5,0.84,69.2,1016.2,0,1
28.5,4.66,45.1,1027.6,1,0
24.2,0.36,68.4,1008.5,0,1
10.6,0.76,71.3,995.9,1,1
27.7,1.38,79.9,993.4,0,1
27.9,2.99,57.5,999.4,0,0
19.6,2.76,79.5,1018.2,0,0
14.7,0.47,19.2,1020.8,0,0
36.8,0.31,38.9,1022.0,0,0
28.9,0.72,63.3,990.7,0,0
23.2,1.32,66.6,1013.0,0,0
15.9,1.55,41.8,997.6,0,0
18.4,1.12,65.2,1019.0,1,1
35.4,2.18,47.5,1020.2,0,0
26.1,1.12,54.5,995.4,1,1
20.6,5.85,80.5,1027.5,0,1
29.1,0.6,78.2,1048.1,1,1
18.5,1.97,40.1,1025.5,0,0
37.0,1.89,38.9,1010.6,0,0
35.8,0.66,51.8,1008.3,0,0
21.3,1.06,59.5,1009.9,1,1
20.0,0.91,46.8,1001.6,1,1
4.1,0.38,80.8,1016.8,0,0
13.1,1.3,66.9,995.9,1,1
14.3,0.98,68.1,984.7,1,1
26.1,0.39,34.7,1016.3,1,0
22.4,1.2,83.3,1013.3,1,0
14.2,1.1,3.6,1004.4,0,0
22.8,0.28,76.7,993.8,1,0
29.0,0.28,78.7,1017.3,0,1
29.2,2.09,51.4,998.1,1,0
9.8,2.45,85.5,1010.9,1,0
24.0,5.67,58.7,1039.5,1,1
13.9,0.18,61.2,1022.8,1,1
32.2,0.25,66.8,992.5,1,0
31.3,0.11,100.0,993.9,0,0
17.8,1.52,86.9,1015.3,1,1
18.9,1.95,74.0,992.4,0,0
21.3,1.03,41.7,983.0,0,1
7.0,3.2,62.9,1021.0,0,0
27.7,2.32,43.7,1017.8,1,1
22.8,8.51,76.4,1019.8,1,1
32.8,0.3,62.8,1016.9,0,0
16.2,0.12,37.5,1012.0,0,0
20.0,0.64,61.6,1003.1,1,1
12.9,0.04,43.0,1020.7,0,0
17.0,5.39,63.0,1035.9,0,0
15.5,0.72,42.8,1005.5,0,0
33.0,1.61,60.5,997.7,0,1
19.4,0.77,75.0,996.0,1,0
26.0,0.56,58.9,1000.0,0,0
22.0,0.33,52.2,1016.0,0,1
14.8,0.77,64.1,980.9,1,1
23.7,1.91,73.9,1019.6,1,1
29.8,7.12,37.9,1022.7,0,1
15.3,1.63,65.2,986.0,1,1
31.5,1.52,86.4,998.3,0,1
18.2,0.07,71.5,1014.2,0,0
21.1,3.67,61.2,1010.8,0,0
29.2,0.09,72.8,1020.8,1,0
19.7,4.73,69.0,1010.9,0,0
25.3,1.55,75.1,1032.0,0,0
22.5,0.37,19.5,1008.2,0,0
26.0,1.2,28.9,998.3,0,0
6.0,10.59,80.1,997.0,1,1
10.4,0.73,29.9,1024.0,0,0
29.9,0.63,68.0,1013.4,1,0
33.3,0.25,53.0,1022.5,1,0
17.7,1.82,40.1,1022.2,1,0
23.0,0.19,67.0,982.7,0,1
27.4,2.9,64.0,995.9,1,1
30.5,5.03,100.0,997.7,1,1
8.8,5.37,47.5,1000.8,1,0
17.9,0.23,88.8,1006.7,0,0
22.3,1.63,67.0,1028.0,1,0
30.6,0.2,46.8,1031.0,1,0
45.0,1.7,76.0,1008.6,0,1
23.2,3.37,71.3,1009.2,1,1
13.7,1.54,60.7,1002.4,0,1
28.2,4.11,65.3,1014.3,0,0
35.6,3.24,48.1,1016.0,1,0
25.9,0.65,43.5,1025.1,0,0
17.7,1.99,75.2,1025.0,0,0
32.7,0.01,55.5,978.5,1,0
30.3,1.01,58.4,1010.7,1,1
16.8,0.54,65.6,1033.8,1,1
28.1,5.53,65.3,1006.4,0,0
33.0,1.04,31.4,1030.1,0,0
34.5,2.12,85.7,1008.4,0,0
24.5,2.63,62.4,1015.6,0,0
22.1,2.97,55.9,995.9,1,1
34.8,2.66,68.6,996.5,1,1
15.3,0.68,64.7,1023.9,1,0
28.5,2.32,75.3,1026.2,1,1
14.0,1.59,70.8,1013.4,0,0
33.5,1.82,74.4,994.6,0,0
22.9,0.0,87.0,1013.7,0,0
35.1,0.6,77.7,1031.9,1,1
28.9,5.34,56.8,1039.1,0,0
15.2,0.69,37.5,1008.2,1,0
36.4,1.15,93.4,988.1,0,0
37.4,0.41,55.2,1025.6,0,1
32.1,0.3,50.5,1008.9,0,1
18.9,0.47,25.3,1027.1,0,0
22.6,1.61,66.8,1017.2,1,1
26.2,5.03,63.0,999.7,0,0
19.4,0.79,29.7,1013.9,0,0
38.5,0.78,69.1,1032.6,1,0
26.2,1.66,50.0,1010.8,0,0
3.4,0.88,100.0,997.5,1,1
27.7,4.83,48.6,989.2,0,0
22.2,0.95,51.3,1001.4,0,1
24.4,1.35,42.5,1006.8,1,0
22.1,1.52,85.6,1025.3,1,1
31.5,3.05,52.5,996.2,0,1
34.0,1.66,45.5,1036.3,1,1
27.3,0.55,74.1,992.9,1,0
22.3,0.26,32.4,1048.0,0,0
24.7,5.55,72.5,1038.9,1,0
25.2,3.23,95.6,1015.1,1,1
18.6,0.05,71.3,988.3,0,0
29.6,3.45,72.8,1012.2,1,1
28.7,1.79,77.4,1007.2,1,1
37.3,1.46,94.2,993.9,1,1
35.0,0.02,84.2,1017.4,0,1
19.5,3.04,68.8,1000.6,1,1
31.6,0.44,78.1,1002.3,1,1
17.4,2.6,42.3,1009.9,0,0
30.6,0.03,75.5,1004.4,0,0
20.9,3.18,39.9,1044.2,0,0
16.8,0.05,52.7,1005.0,0,1
27.2,0.54,0.0,1019.6,0,0
3.6,0.62,68.0,1015.2,0,1
11.0,0.34,47.1,1018.3,0,0
23.6,1.31,82.2,1019.4,0,0
25.7,0.67,67.8,1026.2,0,0
22.0,10.01,82.5,1017.0,0,0
12.4,1.73,38.3,1016.4,0,0
18.5,1.67,80.8,1013.9,1,0
28.1,0.5,100.0,1010.9,1,0
29.7,1.05,75.3,999.3,1,1
24.9,0.26,75.8,1012.1,0,0
34.3,2.88,63.4,1016.6,0,0
28.2,0.8,49.5,1019.0,1,1
19.0,2.79,75.2,1015.7,0,1
22.8,0.93,29.9,1009.5,1,1
13.8,8.98,51.6,1012.1,0,1
24.1,0.38,24.6,1004.7,0,0
33.9,0.0,45.9,1017.7,0,0
30.5,1.81,72.8,1009.7,0,0
36.2,6.11,70.1,1015.7,1,1
22.6,2.08,61.0,1028.0,1,1
35.8,0.18,63.4,1002.4,0,0
23.5,1.56,22.3,1022.0,1,0
36.8,4.8,52.5,1013.5,0,1
24.8,0.01,46.4,1043.3,0,0
30.7,0.37,46.8,1009.8,0,0
36.8,3.37,72.0,1023.4,1,1
23.5,4.49,42.8,1013.2,1,0
26.7,2.46,47.9,992.2,1,0
35.3,9.55,18.3,1005.2,1,1
23.9,0.19,54.1,1026.2,1,1
14.4,1.58,38.2,1006.5,0,0
42.1,2.31,61.6,979.7,1,1
21.2,2.43,41.0,1012.5,0,0
26.3,3.15,62.1,996.6,1,1
34.2,4.99,57.1,1015.0,1,0
20.1,0.9,93.4,1036.3,0,0
16.9,0.09,69.9,1024.5,0,1
27.0,0.9,23.2,1036.0,0,0
10.7,2.23,34.7,1004.6,0,0
22.7,0.48,61.1,1010.9,0,0
27.0,3.32,41.4,997.3,1,0
22.8,0.5,0.6,1002.7,0,0
12.7,0.02,87.0,999.1,1,1
37.8,1.42,74.4,993.4,0,0
25.8,2.59,70.4,1033.5,0,0
36.4,0.86,47.9,981.6,0,0
22.9,2.76,68.6,1033.6,0,0
18.0,1.15,45.9,1031.7,0,1
27.2,0.38,64.1,1020.5,0,0
23.3,0.19,41.6,996.3,0,0
15.6,2.48,90.3,989.3,1,1
36.8,0.97,28.6,1004.8,0,0
20.0,4.88,84.6,1022.4,0,0
10.3,1.55,60.8,1013.0,1,0
35.6,0.86,50.2,997.3,0,0
21.0,0.86,63.3,1030.2,0,1
20.1,0.28,74.7,1038.3,1,1
10.9,1.8,87.3,1009.6,0,1
38.9,1.75,66.3,1014.6,1,0
14.7,3.22,42.2,990.4,0,0
25.5,0.45,61.1,1006.8,0,0
32.3,0.69,96.3,1020.7,1,1
28.4,0.2,87.0,1018.3,1,1
24.5,0.7,78.2,1005.4,1,1
11.4,1.12,75.9,1008.9,0,1
18.5,6.65,74.0,1006.3,1,0
26.5,2.12,83.2,1008.8,0,1
18.7,3.05,50.9,1019.3,1,1
26.6,0.79,32.9,983.5,0,1
30.5,0.31,61.4,1011.9,0,0
32.7,0.59,43.6,1018.2,0,0
15.2,0.59,38.9,1004.4,0,0
42.6,1.75,45.6,1005.8,1,0
